beneficiary_id,query_country_code,query_country,query_type,query_state,query_region,query_county,query_city,query_postal_code,query_address
ing. milos foltan,SK,Slovakia,project,,,,,,
ing. mintal jozef - mintal,SK,Slovakia,project,,,,,,
ing. ondrej jackulik - pekaren,SK,Slovakia,project,,,,,,
ing. pavel petrik,SK,Slovakia,project,,,,,,
ing. peter dubsky,SK,Slovakia,project,,,,,,
ing. peter kacmar - manna,SK,Slovakia,project,,,,,,
ing. peter sevec - shevimpex,SK,Slovakia,project,,,,,,
ing. rastislav angus,SK,Slovakia,project,,,,,,
ing. rastislav feriancik - zahradnictvo ,SK,Slovakia,project,,,,,,
ing. stefan czako elektron,SK,Slovakia,project,,,,,,
ing. vladimir karlik - strojaren,SK,Slovakia,project,,,,,,
ing. vladimir lago,SK,Slovakia,project,,,,,,
ing. vojtech gottschall bageta,SK,Slovakia,project,,,,,,
ing.oto miklos,SK,Slovakia,project,,,,,,
ing.peter carny-abmerit,SK,Slovakia,project,,,,,,
ing.retkovsky miroslav - mire,SK,Slovakia,project,,,,,,
ing.stefan szekeres sz frame,SK,Slovakia,project,,,,,,
ingema s.r.o.,SK,Slovakia,project,,,,,,
"ingenio, s.r.o.",SK,Slovakia,project,,,,,,
"injecta, a. s.",SK,Slovakia,project,,,,,,
innovative project s.r.o.,SK,Slovakia,project,,,,,,
"innovia, s.r.o.",SK,Slovakia,project,,,,,,
"inova nova, n.o.",SK,Slovakia,project,,,,,,
"inovatica, s.r.o.",SK,Slovakia,project,,,,,,
"insa, s.r.o.",SK,Slovakia,project,,,,,,
"insdata, spol. s r.o.",SK,Slovakia,project,,,,,,
"insomnium, s. r. o.",SK,Slovakia,project,,,,,,
"inspekta slovakia, a. s.",SK,Slovakia,project,,,,,,
institut  pre vyskum prace a rodiny,SK,Slovakia,project,,,,,,
"institut euroschola, o.s.",SK,Slovakia,project,,,,,,
institut krista velknaza,SK,Slovakia,project,,,,,,
institut naps (nase aktivity pre slovens,SK,Slovakia,project,,,,,,
institut techniky ochrany prostredia,SK,Slovakia,project,,,,,,
"intech slovakia, s.r.o.",SK,Slovakia,project,,,,,,
"integra tds, s.r.o.",SK,Slovakia,project,,,,,,
integra vsetin ,SK,Slovakia,project,,,,,,
integra-spolocnost priatelov handicapov,SK,Slovakia,project,,,,,,
"integracne zariadenie kor-gym, n.o.",SK,Slovakia,project,,,,,,
"inter sport centrum vrsatec, spol. ",SK,Slovakia,project,,,,,,
interier halan s.r.o. ,SK,Slovakia,project,,,,,,
inveca a.s.,SK,Slovakia,project,,,,,,
"inventive, s. r. o.",SK,Slovakia,project,,,,,,
"invita, s.r.o.",SK,Slovakia,project,,,,,,
"ipelske strkopiesky, s.r.o.",SK,Slovakia,project,,,,,,
"ipm engineering, s.r.o.",SK,Slovakia,project,,,,,,
ipos-kancelarske potreby,SK,Slovakia,project,,,,,,
irena lamancova - druhotne suroviny,SK,Slovakia,project,,,,,,
"iris ident, s.r.o.",SK,Slovakia,project,,,,,,
"iskierka nadeje sd, n.o.",SK,Slovakia,project,,,,,,
"iso &  spol, s.r.o.",SK,Slovakia,project,,,,,,
"isolar, s.r.o.",SK,Slovakia,project,,,,,,
iss-cop valasske mezirici,SK,Slovakia,project,,,,,,
"istrometal dm, s.r.o.",SK,Slovakia,project,,,,,,
it pre prosperitu,SK,Slovakia,project,,,,,,
italmarket slovakia a.s.,SK,Slovakia,project,,,,,,
"iu.n.ex person, spol. s r.o.",SK,Slovakia,project,,,,,,
iuventa,SK,Slovakia,project,,,,,,
"iw trend, s.r.o.",SK,Slovakia,project,,,,,,
ixo s.r.o.,SK,Slovakia,project,,,,,,
"izzard, s.r.o.",SK,Slovakia,project,,,,,,
j&m consulting s.r.o.,SK,Slovakia,project,,,,,,
j+z spirec,SK,Slovakia,project,,,,,,
j.f.hlavacek ,SK,Slovakia,project,,,,,,
j.p. - stav spol. s r.o.,SK,Slovakia,project,,,,,,
j.pastorekova - academy,SK,Slovakia,project,,,,,,
j.r.g. s.r.o.,SK,Slovakia,project,,,,,,
"ja servis, s.r.o.",SK,Slovakia,project,,,,,,
jaga group,SK,Slovakia,project,,,,,,
jakor s. r. o.,SK,Slovakia,project,,,,,,
jamel fashion s.r.o.,SK,Slovakia,project,,,,,,
jamp svorada s.r.o.,SK,Slovakia,project,,,,,,
jan babic - stolarstvo,SK,Slovakia,project,,,,,,
jan cibulka - cibi,SK,Slovakia,project,,,,,,
jan herud,SK,Slovakia,project,,,,,,
jan kubik kubik interier,SK,Slovakia,project,,,,,,
jan pilinsky,SK,Slovakia,project,,,,,,
jan skovajsa-klimat,SK,Slovakia,project,,,,,,
jan valo java,SK,Slovakia,project,,,,,,
jana durikova - vitis,SK,Slovakia,project,,,,,,
jana kucerova - superpek,SK,Slovakia,project,,,,,,
janka a juraj gantner spol. s r.o.,SK,Slovakia,project,,,,,,
"jantar - wood, s.r.o.",SK,Slovakia,project,,,,,,
"jaroslav hrebik - voda, kurenie, plyn",SK,Slovakia,project,,,,,,
jaroslav kudroc,SK,Slovakia,project,,,,,,
jasplastik-sk spol. s r.o.,SK,Slovakia,project,,,,,,
"javorina, vyrobne druzstvo",SK,Slovakia,project,,,,,,
javorniky,SK,Slovakia,project,,,,,,
jds,SK,Slovakia,project,,,,,,
"jesen zivota, n.o.",SK,Slovakia,project,,,,,,
jihomoravsky kraj,SK,Slovakia,project,,,,,,
"jj electronic, spol. s r.o.",SK,Slovakia,project,,,,,,
"jmp plast, s.r.o.",SK,Slovakia,project,,,,,,
jochman s.r.o.,SK,Slovakia,project,,,,,,
jozef corba - drevovyroba,SK,Slovakia,project,,,,,,
jozef dolutovsky -jodo,SK,Slovakia,project,,,,,,
jozef gerthofer,SK,Slovakia,project,,,,,,
jozef gubo,SK,Slovakia,project,,,,,,
jozef horvath - obchodne sluzby,SK,Slovakia,project,,,,,,
jozef korba,SK,Slovakia,project,,,,,,
jozef ligenza - lige,SK,Slovakia,project,,,,,,
jozef lopuch,SK,Slovakia,project,,,,,,
jozef palo - stavebna a nakladna doprava,SK,Slovakia,project,,,,,,
jozef parditka - center,SK,Slovakia,project,,,,,,
jozef podolan,SK,Slovakia,project,,,,,,
jozefina vadovicova pekaren,SK,Slovakia,project,,,,,,
"jt - partner, s.r.o.",SK,Slovakia,project,,,,,,
judr. ing. jan durica - duvoks,SK,Slovakia,project,,,,,,
julius kovacs - future,SK,Slovakia,project,,,,,,
julius mihalyi,SK,Slovakia,project,,,,,,
julius suvert fritex,SK,Slovakia,project,,,,,,
julius zbuska,SK,Slovakia,project,,,,,,
"junak - cesky skaut, okres brno-mesto, z.s.",SK,Slovakia,project,,,,,,
"junoz&partners engineering, s.r.o.",SK,Slovakia,project,,,,,,
juraj chmela - aktiv,SK,Slovakia,project,,,,,,
juraj galajda,SK,Slovakia,project,,,,,,
juraj gutai - master wood,SK,Slovakia,project,,,,,,
juraj kralik - zajo,SK,Slovakia,project,,,,,,
juraj malik - janosikov dvor,SK,Slovakia,project,,,,,,
juraj matas,SK,Slovakia,project,,,,,,
juraj paxian,SK,Slovakia,project,,,,,,
juraj trebula,SK,Slovakia,project,,,,,,
"justur, spol. s r. o.",SK,Slovakia,project,,,,,,
"k & m innovation, s. r. o.",SK,Slovakia,project,,,,,,
"k & m, a. s.",SK,Slovakia,project,,,,,,
"k - supra, s.r.o.",SK,Slovakia,project,,,,,,
"k r o n sk, s.r.o.",SK,Slovakia,project,,,,,,
k-7 psovodi - zachranari slovenskej repu,SK,Slovakia,project,,,,,,
k-kart spol. s r.o.,SK,Slovakia,project,,,,,,
k-profin s. r. o.,SK,Slovakia,project,,,,,,
"k-system, spol. s r.o.",SK,Slovakia,project,,,,,,
"k.k.v. - union, s.r.o.",SK,Slovakia,project,,,,,,
"k.l.i.b.o.s., s.r.o.",SK,Slovakia,project,,,,,,
"kachnic, s.r.o.",SK,Slovakia,project,,,,,,
"kaffex, spolocnost s rucenim obmedzenym",SK,Slovakia,project,,,,,,
"kaisar, s.r.o.",SK,Slovakia,project,,,,,,
"kalypso, spol. s r.o.",SK,Slovakia,project,,,,,,
kamil krupec - vyroba nabytku,SK,Slovakia,project,,,,,,
kamil kubik,SK,Slovakia,project,,,,,,
kamil mahut stavomat a spol.,SK,Slovakia,project,,,,,,
kancelaria narodnej rady slovenskej,SK,Slovakia,project,,,,,,
kancelaria ustavneho sudu sr,SK,Slovakia,project,,,,,,
"kanet, n.o.",SK,Slovakia,project,,,,,,
kansel s.r.o.,SK,Slovakia,project,,,,,,
"kanvod, spol. s r.o.",SK,Slovakia,project,,,,,,
"kapa dab, spol. s r.o.",SK,Slovakia,project,,,,,,
"karloff, s.r.o.",SK,Slovakia,project,,,,,,
karol tresnak - ham-ham,SK,Slovakia,project,,,,,,
"kasico, a.s.",SK,Slovakia,project,,,,,,
"kasimatic, s.r.o.",SK,Slovakia,project,,,,,,
katarina balazova  kvetinarstvo,SK,Slovakia,project,,,,,,
katarina hruzova - bageta,SK,Slovakia,project,,,,,,
katarina michalcova - relax,SK,Slovakia,project,,,,,,
katolicka spojena skola f. fegyvernekiho s vjm,SK,Slovakia,project,,,,,,
katolicka spojena skola sv. vincenta de paul ,SK,Slovakia,project,,,,,,
kb plast s. r. o.,SK,Slovakia,project,,,,,,
"kc interier, s.r.o.",SK,Slovakia,project,,,,,,
"kds, s.r.o.",SK,Slovakia,project,,,,,,
kenzel s.r.o.,SK,Slovakia,project,,,,,,
keram s.r.o.,SK,Slovakia,project,,,,,,
"keramik studio, spol. s r.o.",SK,Slovakia,project,,,,,,
kerex s.r.o.,SK,Slovakia,project,,,,,,
keric,SK,Slovakia,project,,,,,,
kfb control s.r.o.,SK,Slovakia,project,,,,,,
kia motors slovakia s.r.o.,SK,Slovakia,project,,,,,,
kic edukos,SK,Slovakia,project,,,,,,
kimex group s.r.o.,SK,Slovakia,project,,,,,,
kinexklf,SK,Slovakia,project,,,,,,
kjellberg slovensko ,SK,Slovakia,project,,,,,,
"klartec, spol. s r. o.",SK,Slovakia,project,,,,,,
klaster liptov,SK,Slovakia,project,,,,,,
klastorna s.r.o.,SK,Slovakia,project,,,,,,
klinicka biochemia s.r.o.,SK,Slovakia,project,,,,,,
klub angazovanych muzikantu,SK,Slovakia,project,,,,,,
klub krestanskej mladeze,SK,Slovakia,project,,,,,,
klub priatelov detskej nemocnice v bb,SK,Slovakia,project,,,,,,
"kluc, n.o.",SK,Slovakia,project,,,,,,
"km logistic, s.r.o",SK,Slovakia,project,,,,,,
"km-system, s.r.o.",SK,Slovakia,project,,,,,,
kmgroup spol. s.r.o,SK,Slovakia,project,,,,,,
knapecsteel s.r.o.,SK,Slovakia,project,,,,,,
"knauf insulation, s.r.o.",SK,Slovakia,project,,,,,,
"knikov, s.r.o.",SK,Slovakia,project,,,,,,
knudsen plast s.r.o.,SK,Slovakia,project,,,,,,
ko&ka spol. s r.o.,SK,Slovakia,project,,,,,,
kobera,SK,Slovakia,project,,,,,,
"kobra s.b.s., spol. s r.o.",SK,Slovakia,project,,,,,,
"kodreta furniture, s.r.o.",SK,Slovakia,project,,,,,,
kolagrex int. spol. s r.o.,SK,Slovakia,project,,,,,,
koliba - vt s.r.o.,SK,Slovakia,project,,,,,,
komandor slovensko,SK,Slovakia,project,,,,,,
"komes fut, s.r.o.",SK,Slovakia,project,,,,,,
kompozitum,SK,Slovakia,project,,,,,,
komvak,SK,Slovakia,project,,,,,,
konfederacia odborovych zvazov sr,SK,Slovakia,project,,,,,,
kongregacia skolskych sestier sv. frantiska,SK,Slovakia,project,,,,,,
"kongsberg automotive, s.r.o.",SK,Slovakia,project,,,,,,
"konstrukta - industry, akciova spolocnost",SK,Slovakia,project,,,,,,
"konstrukta, spol. s.r.o.",SK,Slovakia,project,,,,,,
"kontakt m, s.r.o.",SK,Slovakia,project,,,,,,
konzeko spol. s.r.o.,SK,Slovakia,project,,,,,,
konzervator,SK,Slovakia,project,,,,,,
kop  a.s.,SK,Slovakia,project,,,,,,
kopast s.r.o.,SK,Slovakia,project,,,,,,
kopek plus s. r. o.,SK,Slovakia,project,,,,,,
koplatec spol. s.r.o.,SK,Slovakia,project,,,,,,
"kora slovakia, s.r.o.",SK,Slovakia,project,,,,,,
"koradoor, s.r.o.",SK,Slovakia,project,,,,,,
"kov - aut, s.r.o.",SK,Slovakia,project,,,,,,
"kovaco, spol. s r.o.",SK,Slovakia,project,,,,,,
"koval systems, a.s.",SK,Slovakia,project,,,,,,
kovian s.r.o.,SK,Slovakia,project,,,,,,
"kovmech, s.r.o.",SK,Slovakia,project,,,,,,
kovo sipox a.s.,SK,Slovakia,project,,,,,,
"kovobel, a.s.",SK,Slovakia,project,,,,,,
"kovod, a.s.",SK,Slovakia,project,,,,,,
"kovoflex, spol. s r.o.",SK,Slovakia,project,,,,,,
kovomat slovakia s. r. o.,SK,Slovakia,project,,,,,,
"kovomont-po, s.r.o.",SK,Slovakia,project,,,,,,
"kovomontaze, s.r.o.",SK,Slovakia,project,,,,,,
"kovotvar, vyrobne druzstvo",SK,Slovakia,project,,,,,,
"kovozber, s.r.o.",SK,Slovakia,project,,,,,,
"kovyt, spol. s r. o.",SK,Slovakia,project,,,,,,
"kpn real, spol. s r.o.",SK,Slovakia,project,,,,,,
kr hasicskeho a zachr. zboru v po,SK,Slovakia,project,,,,,,
kr hazz ke,SK,Slovakia,project,,,,,,
kr hazz v ziline,SK,Slovakia,project,,,,,,
krajska hospodarska komora jizni moravy,SK,Slovakia,project,,,,,,
krajske reditelsvi policie jihomoravskeho kraje,SK,Slovakia,project,,,,,,
"kral, s.r.o.",SK,Slovakia,project,,,,,,
"kraussmaffei technologies, spol. s r.o.",SK,Slovakia,project,,,,,,
krd molecular technologies s. r. o.,SK,Slovakia,project,,,,,,
kreativa s. r. o.,SK,Slovakia,project,,,,,,
"kremnicka banska spolocnost, s.r.o.",SK,Slovakia,project,,,,,,
kristian potoma pk plastik,SK,Slovakia,project,,,,,,
"krizik gbi, a.s.",SK,Slovakia,project,,,,,,
kros a.s.,SK,Slovakia,project,,,,,,
"ktl zm, a.s.",SK,Slovakia,project,,,,,,
"ktt - invest, a.s.",SK,Slovakia,project,,,,,,
kuenz - sk s.r.o.,SK,Slovakia,project,,,,,,
kugluf spol. s r.o.,SK,Slovakia,project,,,,,,
"kuho-mix, spol. s r.o.",SK,Slovakia,project,,,,,,
"kuka enco werkzeugbau, spol. s r.o.",SK,Slovakia,project,,,,,,
"kupele novy smokovec, a.s.",SK,Slovakia,project,,,,,,
"kupele zelena zaba, s. r. o.",SK,Slovakia,project,,,,,,
kuprum s.r.o.,SK,Slovakia,project,,,,,,
kuria dubnickych s. r. o.,SK,Slovakia,project,,,,,,
kursalon s.r.o.,SK,Slovakia,project,,,,,,
kurzor s.r.o.,SK,Slovakia,project,,,,,,
"kvalita, spol. s r.o.",SK,Slovakia,project,,,,,,
kvant spol. s r.o.,SK,Slovakia,project,,,,,,
"kveta, n.o.",SK,Slovakia,project,,,,,,
kwd,SK,Slovakia,project,,,,,,
kybernetes s.r.o.,SK,Slovakia,project,,,,,,
kysucke pekarne,SK,Slovakia,project,,,,,,
"kzlm-tilia, spol. s.r.o.",SK,Slovakia,project,,,,,,
kzrs,SK,Slovakia,project,,,,,,
"l - trade, s.r.o.",SK,Slovakia,project,,,,,,
l. a r. d. spol. s r. o.,SK,Slovakia,project,,,,,,
"l.s.m., spol. s r.o.",SK,Slovakia,project,,,,,,
labas s. r. o.,SK,Slovakia,project,,,,,,
"labmed, a.s.",SK,Slovakia,project,,,,,,
ladislav ciria,SK,Slovakia,project,,,,,,
ladislav kulka - vk & spol.,SK,Slovakia,project,,,,,,
ladislav pocs - 3p sluzi vam,SK,Slovakia,project,,,,,,
"lana, a.s.",SK,Slovakia,project,,,,,,
lc fuel s.r.o.,SK,Slovakia,project,,,,,,
le cheque dejeuner s.r.o.,SK,Slovakia,project,,,,,,
lea priesolova,SK,Slovakia,project,,,,,,
leader light,SK,Slovakia,project,,,,,,
"led-solar, s.r.o.",SK,Slovakia,project,,,,,,
"ledeco solution, s.r.o.",SK,Slovakia,project,,,,,,
"lehor, spol. s r.o.",SK,Slovakia,project,,,,,,
"lekra, s.r.o.",SK,Slovakia,project,,,,,,
lencos spol. s r.o.,SK,Slovakia,project,,,,,,
"les, s.r.o.",SK,Slovakia,project,,,,,,
"lesy sr, s.p.",SK,Slovakia,project,,,,,,
lework,SK,Slovakia,project,,,,,,
"liecebne termalne kupele, a.s.",SK,Slovakia,project,,,,,,
liecebno-vychovne sanatorium ke,SK,Slovakia,project,,,,,,
liga za dusevne zdravie sr,SK,Slovakia,project,,,,,,
lightech spolocnost s rucenim obmed,SK,Slovakia,project,,,,,,
"ligna, s.r.o.",SK,Slovakia,project,,,,,,
lignum ms s.r.o.,SK,Slovakia,project,,,,,,
"linea plast, s.r.o.",SK,Slovakia,project,,,,,,
"linwe/kraft, s. r. o.",SK,Slovakia,project,,,,,,
lipka,SK,Slovakia,project,,,,,,
"liporta, s.r.o.",SK,Slovakia,project,,,,,,
liptovium,SK,Slovakia,project,,,,,,
"liptovska stavebna spolocnost, s.r.o.",SK,Slovakia,project,,,,,,
liptovske pekarne a cukrarne vcela ,SK,Slovakia,project,,,,,,
livi s. r. o.,SK,Slovakia,project,,,,,,
"lk-team, s.r.o",SK,Slovakia,project,,,,,,
lkt,SK,Slovakia,project,,,,,,
"lmt, a. s. ",SK,Slovakia,project,,,,,,
"loar-ve, a.s.",SK,Slovakia,project,,,,,,
"loko trans slovakia, s.r.o.",SK,Slovakia,project,,,,,,
loman s.r.o.,SK,Slovakia,project,,,,,,
lorant matus magaz,SK,Slovakia,project,,,,,,
lph a.s.,SK,Slovakia,project,,,,,,
"lph vranov n/t, s.r.o. ",SK,Slovakia,project,,,,,,
lpsi liptov,SK,Slovakia,project,,,,,,
lpsi nz-kn-sa,SK,Slovakia,project,,,,,,
lpsi orava,SK,Slovakia,project,,,,,,
lpsi spisa,SK,Slovakia,project,,,,,,
"lt plus, s. r. o.",SK,Slovakia,project,,,,,,
lubomir kocis,SK,Slovakia,project,,,,,,
lubomir kusyn,SK,Slovakia,project,,,,,,
lubomir ocenas drevovyroba plus,SK,Slovakia,project,,,,,,
lubos klimo - klimex,SK,Slovakia,project,,,,,,
"lubovnianska nemocnica, n.o.",SK,Slovakia,project,,,,,,
ludovit piterka - aklima,SK,Slovakia,project,,,,,,
lukas lacko,SK,Slovakia,project,,,,,,
"lukromtel, s.r.o.",SK,Slovakia,project,,,,,,
lumasek s.r.o.,SK,Slovakia,project,,,,,,
"lumax, s. r. o.",SK,Slovakia,project,,,,,,
"lunaco, s.r.o.",SK,Slovakia,project,,,,,,
lundegaard slovensko s.r.o.,SK,Slovakia,project,,,,,,
"lupcianka, s.r.o.",SK,Slovakia,project,,,,,,
"luto, s.r.o.",SK,Slovakia,project,,,,,,
lykant s.r.o.,SK,Slovakia,project,,,,,,
"m + m martinec, s.r.o.",SK,Slovakia,project,,,,,,
"m - d - j, spol. s r.o.",SK,Slovakia,project,,,,,,
m - profex spol. s r.o.,SK,Slovakia,project,,,,,,
"m kreo, s.r.o.",SK,Slovakia,project,,,,,,
"m+m potraviny, s.r.o.",SK,Slovakia,project,,,,,,
m- hunt s.r.o.,SK,Slovakia,project,,,,,,
"m-dio, spol. s r.o.",SK,Slovakia,project,,,,,,
maccaferri central europe s.r.o.,SK,Slovakia,project,,,,,,
"mach trade, spol.s r.o.",SK,Slovakia,project,,,,,,
machinery tnh spol. s r.o.,SK,Slovakia,project,,,,,,
"madacom, a.s.",SK,Slovakia,project,,,,,,
magic trading,SK,Slovakia,project,,,,,,
magna e.a. s.r.o.,SK,Slovakia,project,,,,,,
"magnol servis, s.r.o.",SK,Slovakia,project,,,,,,
"magnolia, a.s.",SK,Slovakia,project,,,,,,
"maindata, spol. s.r.o.",SK,Slovakia,project,,,,,,
maja s.r.o.,SK,Slovakia,project,,,,,,
majak,SK,Slovakia,project,,,,,,
"majak, obcianske zdruzenie",SK,Slovakia,project,,,,,,
"majerovsky kastiel, s.r.o.",SK,Slovakia,project,,,,,,
"majes vytahy a eskalatory, a.s.",SK,Slovakia,project,,,,,,
"makos, a. s.",SK,Slovakia,project,,,,,,
malm s.r.o.,SK,Slovakia,project,,,,,,
"management solutions, s.r.o.",SK,Slovakia,project,,,,,,
"manomer sk, a. s.",SK,Slovakia,project,,,,,,
"manual production, s.r.o.",SK,Slovakia,project,,,,,,
"manus-med, s.r.o.",SK,Slovakia,project,,,,,,
"manz slovakia, s. r. o.",SK,Slovakia,project,,,,,,
"mapek plus, s. r. o.",SK,Slovakia,project,,,,,,
mapoma s.r.o.,SK,Slovakia,project,,,,,,
maraton s.r.o.,SK,Slovakia,project,,,,,,
mardur s.r.o.,SK,Slovakia,project,,,,,,
marginal - lokalne partnerstvo socialnej,SK,Slovakia,project,,,,,,
maria palasthyova - mimi,SK,Slovakia,project,,,,,,
maria repaska,SK,Slovakia,project,,,,,,
maria smolenova,SK,Slovakia,project,,,,,,
maria vysovska - marianna,SK,Slovakia,project,,,,,,
marian chovanec,SK,Slovakia,project,,,,,,
marian hudak - atyp - stolarstvo,SK,Slovakia,project,,,,,,
marian kisak,SK,Slovakia,project,,,,,,
marian sasko fi - sa,SK,Slovakia,project,,,,,,
"marianna, s.r.o.",SK,Slovakia,project,,,,,,
mariss s.r.o.,SK,Slovakia,project,,,,,,
"marlet, spol. s r.o.",SK,Slovakia,project,,,,,,
marpex s.r.o.,SK,Slovakia,project,,,,,,
"marpol projekt, s.r.o.",SK,Slovakia,project,,,,,,
"mart - sk, s.r.o.",SK,Slovakia,project,,,,,,
martimex,SK,Slovakia,project,,,,,,
martin bicko,SK,Slovakia,project,,,,,,
martin huncaga,SK,Slovakia,project,,,,,,
"marusak, spol. s r.o.",SK,Slovakia,project,,,,,,
mary ann gurega,SK,Slovakia,project,,,,,,
mas kopaniciarsky region,SK,Slovakia,project,,,,,,
"masam, s.r.o.",SK,Slovakia,project,,,,,,
masiv spol. s r.o.,SK,Slovakia,project,,,,,,
"maspoma, spol. s r.o.",SK,Slovakia,project,,,,,,
"mat-obaly, s. r.o.",SK,Slovakia,project,,,,,,
matador industries,SK,Slovakia,project,,,,,,
"matep, spol. s r.o.",SK,Slovakia,project,,,,,,
"materasso slovakia, s.r.o.",SK,Slovakia,project,,,,,,
materska skola halenkov,SK,Slovakia,project,,,,,,
matica slovenska,SK,Slovakia,project,,,,,,
"maurito, s. r. o.",SK,Slovakia,project,,,,,,
"max services, s. r. o.",SK,Slovakia,project,,,,,,
"max, s.r.o.",SK,Slovakia,project,,,,,,
"maynet, s.r.o.",SK,Slovakia,project,,,,,,
mbc s.r.o.,SK,Slovakia,project,,,,,,
"mbm-armo, s.r.o.",SK,Slovakia,project,,,,,,
mc.edu,SK,Slovakia,project,,,,,,
mccarter a.s.,SK,Slovakia,project,,,,,,
"mcga legal, s.r.o.",SK,Slovakia,project,,,,,,
mclloyd´s s.r.o.,SK,Slovakia,project,,,,,,
"meander thermal, s.r.o.",SK,Slovakia,project,,,,,,
mecasys s. r. o.,SK,Slovakia,project,,,,,,
mecom group s.r.o.,SK,Slovakia,project,,,,,,
"medas, s.r.o.",SK,Slovakia,project,,,,,,
"medcentrum, s.r.o.",SK,Slovakia,project,,,,,,
medeko cast s.r.o.,SK,Slovakia,project,,,,,,
"mediatech central europe, a. s.",SK,Slovakia,project,,,,,,
"mediinvest consulting, s.r.o.",SK,Slovakia,project,,,,,,
"medikral,n.o.",SK,Slovakia,project,,,,,,
medirex group academy n.o.,SK,Slovakia,project,,,,,,
"medirex, a.s.",SK,Slovakia,project,,,,,,
mediterran slovakia s.r.o.,SK,Slovakia,project,,,,,,
medzinarodne laserove centrum,SK,Slovakia,project,,,,,,
"melli interiery, s.r.o.",SK,Slovakia,project,,,,,,
menert spol. s r.o.,SK,Slovakia,project,,,,,,
"mepos, s.r.o.",SK,Slovakia,project,,,,,,
"mepp, s.r.o.",SK,Slovakia,project,,,,,,
mercury stav s. r. o.,SK,Slovakia,project,,,,,,
mesto bojkovice,SK,Slovakia,project,,,,,,
mesto frydlant nad ostravici,SK,Slovakia,project,,,,,,
mesto hluk ,SK,Slovakia,project,,,,,,
mesto karolinka,SK,Slovakia,project,,,,,,
mesto kromeriz,SK,Slovakia,project,,,,,,
mesto rousinov,SK,Slovakia,project,,,,,,
mesto slavicin,SK,Slovakia,project,,,,,,
mesto straznice,SK,Slovakia,project,,,,,,
mesto valasske klobouky,SK,Slovakia,project,,,,,,
mesto velke pavlovice,SK,Slovakia,project,,,,,,
mesto vsetin,SK,Slovakia,project,,,,,,
mestske lesy pb,SK,Slovakia,project,,,,,,
mestske muzeum a galerie breclav,SK,Slovakia,project,,,,,,
mestys pozlovice,SK,Slovakia,project,,,,,,
metakov s. r. o.,SK,Slovakia,project,,,,,,
"metal container, a.s.",SK,Slovakia,project,,,,,,
metal design slovakia a.s. ,SK,Slovakia,project,,,,,,
"metal nz, s.r.o.",SK,Slovakia,project,,,,,,
metal steel forming s.r.o.,SK,Slovakia,project,,,,,,
"metal steel industry, spol s.",SK,Slovakia,project,,,,,,
"metales, s.r.o.",SK,Slovakia,project,,,,,,
metalfest s.r.o.,SK,Slovakia,project,,,,,,
metalfil s.r.o.,SK,Slovakia,project,,,,,,
metalport,SK,Slovakia,project,,,,,,
"metaltrim, s. r. o.",SK,Slovakia,project,,,,,,
"metalurgia ts plus, s. r. o.",SK,Slovakia,project,,,,,,
"metalurgia ts, s.r.o.",SK,Slovakia,project,,,,,,
"meticon, a. s.",SK,Slovakia,project,,,,,,
metod,SK,Slovakia,project,,,,,,
metodicke a evaluacni centrum,SK,Slovakia,project,,,,,,
metrodat s.r.o.,SK,Slovakia,project,,,,,,
"metronex, s.r.o.",SK,Slovakia,project,,,,,,
mevak a.s.,SK,Slovakia,project,,,,,,
"mez elektromotory, s.r.o.",SK,Slovakia,project,,,,,,
mgr. alexandra mihaldova - cassien,SK,Slovakia,project,,,,,,
mgr. ladislav hanuliak - soft,SK,Slovakia,project,,,,,,
mgr. marian pastorek - flora obal,SK,Slovakia,project,,,,,,
mgr. miroslav seget - mistro,SK,Slovakia,project,,,,,,
mh kov s. r. o.,SK,Slovakia,project,,,,,,
mhc hron s.r.o.,SK,Slovakia,project,,,,,,
mi plastik plus a.s.,SK,Slovakia,project,,,,,,
mia engineering s. r. o.,SK,Slovakia,project,,,,,,
"miberas, s. r. o.",SK,Slovakia,project,,,,,,
michal hulvej santal,SK,Slovakia,project,,,,,,
michal rajcek - fa emont,SK,Slovakia,project,,,,,,
michal vasek - proficom,SK,Slovakia,project,,,,,,
michal vasko - vydavatelstvo,SK,Slovakia,project,,,,,,
"micro juntas sk, s.r.o.",SK,Slovakia,project,,,,,,
"micropix, s.r.o.",SK,Slovakia,project,,,,,,
microstep - hdo s.r.o.,SK,Slovakia,project,,,,,,
"microstep-mis, spol. s.r.o",SK,Slovakia,project,,,,,,
"midinet, s.r.o.",SK,Slovakia,project,,,,,,
"miestna akcna skupina dusa, obcianske zd",SK,Slovakia,project,,,,,,
miesto pod slnkom,SK,Slovakia,project,,,,,,
"mif, s.r.o.",SK,Slovakia,project,,,,,,
"mihalik uk, s.r.o.",SK,Slovakia,project,,,,,,
"mikon, spol. s r.o.",SK,Slovakia,project,,,,,,
"mikona, s.r.o.",SK,Slovakia,project,,,,,,
"mikromat, spol. s r.o.",SK,Slovakia,project,,,,,,
mikron slovakia s.r.o.,SK,Slovakia,project,,,,,,
mikroregion bystricka dolina,SK,Slovakia,project,,,,,,
mikroregion ostrozsko,SK,Slovakia,project,,,,,,
milan berec,SK,Slovakia,project,,,,,,
milan brojo,SK,Slovakia,project,,,,,,
milan norocky,SK,Slovakia,project,,,,,,
