query_id,beneficiary_id,query_country_code,query_country,query_type,query_state,query_region,query_county,query_city,query_postal_code,query_address
1020450,sc rachita srl,RO,Romania,project,,,,,,
1020449,sc r.v. line srl,RO,Romania,project,,,,,,
1020448,sc quantum construct srl,RO,Romania,project,,,,,,
1020447,sc quantic specaility srl timisoara,RO,Romania,project,,,,,,
1020446,sc qual media group srl,RO,Romania,project,,,,,,
1020445,sc quad studio srl,RO,Romania,project,,,,,,
1020444,sc qscert srl,RO,Romania,project,,,,,,
1020443,sc qmasy srl,RO,Romania,project,,,,,,
1020442,sc pyramid agregate company srl,RO,Romania,project,,,,,,
1020441,sc purolite srl victoria,RO,Romania,project,,,,,,
1020440,sc punct advertising srl,RO,Romania,project,,,,,,
1020439,sc puls medica srl,RO,Romania,project,,,,,,
1020438,sc publiconstruct srl,RO,Romania,project,,,,,,
1020437,sc psihotera srl,RO,Romania,project,,,,,,
1020436,sc proumin srl,RO,Romania,project,,,,,,
1020435,sc prototip construct srl,RO,Romania,project,,,,,,
1020434,sc protelcon srl,RO,Romania,project,,,,,,
1020433,sc protektor grup srl,RO,Romania,project,,,,,,
1020432,sc prospero cosult srl,RO,Romania,project,,,,,,
1020431,sc promtinter expert srl,RO,Romania,project,,,,,,
1020430,sc promteh srl,RO,Romania,project,,,,,,
1020429,sc proms concept group s.r.l.,RO,Romania,project,,,,,,
1020428,sc promobil srl,RO,Romania,project,,,,,,
1020427,sc promilen srl,RO,Romania,project,,,,,,
1020426,sc promedivet srl,RO,Romania,project,,,,,,
1020425,sc promax srl,RO,Romania,project,,,,,,
1020424,sc promar textil srl,RO,Romania,project,,,,,,
1020423,sc prolematex prodcom srl,RO,Romania,project,,,,,,
1020422,sc proinvest group srl,RO,Romania,project,,,,,,
1020421,sc prointermed srl,RO,Romania,project,,,,,,
1020420,sc proiectmetal srl,RO,Romania,project,,,,,,
1020419,sc proiect biro srl,RO,Romania,project,,,,,,
1020418,sc progresul mesa srl,RO,Romania,project,,,,,,
1020417,sc profond management srl,RO,Romania,project,,,,,,
1020416,sc profilux sa,RO,Romania,project,,,,,,
1020415,sc profiles international srl,RO,Romania,project,,,,,,
1020414,sc profil import export srl,RO,Romania,project,,,,,,
1020413,sc profi service ro srl,RO,Romania,project,,,,,,
1020412,sc proeli concept srl,RO,Romania,project,,,,,,
1020411,sc productie tehno star srl,RO,Romania,project,,,,,,
1020410,sc productie prestari servicii comert ager srl,RO,Romania,project,,,,,,
1020409,sc productie prestari de servicii comert import export orbai srl,RO,Romania,project,,,,,,
1020408,sc productie multinr srl,RO,Romania,project,,,,,,
1020407,sc productie multi nr srl,RO,Romania,project,,,,,,
1020406,sc productie fortunaforest srl,RO,Romania,project,,,,,,
1020405,sc prodinf srl,RO,Romania,project,,,,,,
1020404,sc prodglob clasic glass s.r.l.,RO,Romania,project,,,,,,
1020403,sc prodeximp srl,RO,Romania,project,,,,,,
1020402,sc prodcomtur valdor impex srl,RO,Romania,project,,,,,,
1020401,sc prodchim srl,RO,Romania,project,,,,,,
1020400,sc prodach trade srl,RO,Romania,project,,,,,,
1020399,sc prod vinalco sa,RO,Romania,project,,,,,,
1020398,sc proconsult srl,RO,Romania,project,,,,,,
1020397,sc procer company sa,RO,Romania,project,,,,,,
1020396,sc procam srl,RO,Romania,project,,,,,,
1020395,sc probicons srl,RO,Romania,project,,,,,,
1020394,sc proamb srl,RO,Romania,project,,,,,,
1020393,sc pro pan forest srl,RO,Romania,project,,,,,,
1020392,sc pro lotus srl,RO,Romania,project,,,,,,
1020391,sc pro invest srl,RO,Romania,project,,,,,,
1020390,sc pro group anti corossion plastics srl,RO,Romania,project,,,,,,
1020389,sc pro design construct srl,RO,Romania,project,,,,,,
1020388,sc printtech srl,RO,Romania,project,,,,,,
1020387,sc printex srl,RO,Romania,project,,,,,,
1020386,sc print ideea srl,RO,Romania,project,,,,,,
1020385,sc princeps studio inc srl,RO,Romania,project,,,,,,
1020384,sc primex srl,RO,Romania,project,,,,,,
1020383,sc primer electro srl,RO,Romania,project,,,,,,
1020382,sc primaserv srl,RO,Romania,project,,,,,,
1020381,sc pricons srl,RO,Romania,project,,,,,,
1020380,sc prestcom sa focsani,RO,Romania,project,,,,,,
1020379,sc press media electronic srl,RO,Romania,project,,,,,,
1020378,sc premium sas s.r.l.,RO,Romania,project,,,,,,
1020377,sc preferato srl,RO,Romania,project,,,,,,
1020376,sc prefab sa,RO,Romania,project,,,,,,
1020375,sc precon srl,RO,Romania,project,,,,,,
1020374,sc prebet aiud sa,RO,Romania,project,,,,,,
1020373,sc pram srl,RO,Romania,project,,,,,,
1020372,sc praktkier romania srl,RO,Romania,project,,,,,,
1020371,sc potpuriu srl,RO,Romania,project,,,,,,
1020370,sc potential cons srl,RO,Romania,project,,,,,,
1020369,sc poszet srl,RO,Romania,project,,,,,,
1020368,sc porte frigo group srl,RO,Romania,project,,,,,,
1020367,sc popeci utilaj greu sa,RO,Romania,project,,,,,,
1020366,sc popaescu & co srl,RO,Romania,project,,,,,,
1020365,sc pop industry srl,RO,Romania,project,,,,,,
1020364,sc polystart impex srl,RO,Romania,project,,,,,,
1020363,sc polystart clima sistems srl,RO,Romania,project,,,,,,
1020362,sc polisano srl,RO,Romania,project,,,,,,
1020361,sc poliprod sa,RO,Romania,project,,,,,,
1020360,sc polimed com srl,RO,Romania,project,,,,,,
